Dataset,SiteCode,POC,Date,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammSO4f_Val,ECf_Val,OMCf_Val,RCTM_Val,MF_Val,CM_calculated_Val,RCFM_Val,SeaSaltf_Val,SOILf_Val
IMPAER,CACO1,1,07/06/2017,41.9758,-70.0242,49,MA,0.07863,0.33484,0.09487,2.13358,8.05351,3.12049,5.23945,2.81406,0.04712,0.12502
IMPAER,CACO1,1,07/09/2017,41.9758,-70.0242,49,MA,0.20412,0.91031,0.18057,2.98498,9.58255,4.95542,5.04974,4.53281,0.15743,0.09541
IMPAER,CACO1,1,07/12/2017,41.9758,-70.0242,49,MA,0.60404,3.86657,0.46519,5.008,-999,12.67586,-999,10.3127,0.08998,0.27888
IMPAER,CACO1,1,07/15/2017,41.9758,-70.0242,49,MA,0.28915,2.0399,0.15571,2.21582,-999,6.49525,-999,4.88556,0.09023,0.09475
IMPAER,CACO1,1,07/18/2017,41.9758,-70.0242,49,MA,0.24522,1.94765,0.15016,1.11191,-999,4.61359,-999,3.60912,0.0949,0.05928
IMPAER,CACO1,1,07/21/2017,41.9758,-70.0242,49,MA,0.33379,3.12001,0.51798,4.88801,-999,13.0237,-999,9.17253,0.05386,0.25889
IMPAER,CACO1,1,07/24/2017,41.9758,-70.0242,49,MA,0.15145,0.45578,-0.00255,1.11938,-999,5.16516,-999,3.77315,1.95633,0.09275
IMPAER,CACO1,1,07/27/2017,41.9758,-70.0242,49,MA,0.15468,0.87585,0.06689,1.00618,-999,3.07158,-999,2.25971,0.1183,0.03781
IMPAER,CACO1,1,07/30/2017,41.9758,-70.0242,49,MA,0.17416,0.49028,0.1233,1.9978,-999,3.80252,-999,3.82946,0.9347,0.1092
IMPAER,CACO1,1,06/01/2018,41.9758,-70.0242,49,MA,0.19221,1.29843,0.11153,1.0928,6.29664,3.54236,3.31387,2.98277,0.17685,0.11095
IMPAER,CACO1,1,06/04/2018,41.9758,-70.0242,49,MA,0.1162,0.50743,-0.01041,0.19093,10.4206,4.1041,6.64489,3.77567,2.86196,0.10956
IMPAER,CACO1,1,06/07/2018,41.9758,-70.0242,49,MA,0.22656,0.42481,0.09789,0.57469,8.36644,1.74021,6.90686,1.45958,0.09299,0.04265
IMPAER,CACO1,1,06/10/2018,41.9758,-70.0242,49,MA,0.12281,0.60254,0.19559,2.01035,11.0502,3.70163,7.82662,3.22354,0.07099,0.22127
IMPAER,CACO1,1,06/13/2018,41.9758,-70.0242,49,MA,0.36661,0.84682,0.04387,1.06178,17.0689,3.32743,13.7246,3.34433,0.86828,0.15697
IMPAER,CACO1,1,06/16/2018,41.9758,-70.0242,49,MA,0.21622,0.3688,0.22937,2.93783,-999,-999,-999,-999,0.08249,-999
IMPAER,CACO1,1,06/19/2018,41.9758,-70.0242,49,MA,-999,-999,0.13801,2.0061,-999,-999,-999,-999,-999,-999
IMPAER,CACO1,1,06/22/2018,41.9758,-70.0242,49,MA,0.20343,0.44601,0.1181,2.31736,9.26618,4.05958,5.89631,3.36987,0.08147,0.20351
IMPAER,CACO1,1,06/25/2018,41.9758,-70.0242,49,MA,0.16923,0.58996,0.10254,1.52937,7.75714,3.25782,4.90534,2.8518,0.41625,0.04444
IMPAER,CACO1,1,06/28/2018,41.9758,-70.0242,49,MA,0.20205,0.98743,0.00054,0.9065,11.3909,4.45188,6.87517,4.51569,2.2912,0.12797
IMPAER,CACO1,1,07/01/2018,41.9758,-70.0242,49,MA,0.41329,2.13718,0.52775,7.01662,16.3394,13.22405,5.8488,10.4906,0.09646,0.29933
IMPAER,CACO1,1,07/04/2018,41.9758,-70.0242,49,MA,0.58391,4.2492,0.40205,5.63436,25.7104,14.38635,14.3499,11.3605,0.09464,0.39631
IMPAER,CACO1,1,07/07/2018,41.9758,-70.0242,49,MA,0.10423,0.31729,0.03418,0.91166,11.3608,2.06562,9.41053,1.95027,0.42167,0.16123
IMPAER,CACO1,1,07/10/2018,41.9758,-70.0242,49,MA,0.62764,1.38944,0.34515,2.85835,17.6677,6.4287,11.982,5.68563,0.24235,0.22271
IMPAER,CACO1,1,07/13/2018,41.9758,-70.0242,49,MA,0.09076,0.48411,0.11838,2.02073,12.8123,3.68927,9.74061,3.07173,0.15257,0.20518
IMPAER,CACO1,1,07/16/2018,41.9758,-70.0242,49,MA,0.61737,2.15975,0.30928,4.7495,12.9559,10.54919,4.87308,8.0828,0.08192,0.16498
IMPAER,CACO1,1,07/19/2018,41.9758,-70.0242,49,MA,0.16659,0.38629,0.12266,1.38078,9.19415,2.9149,6.73639,2.45776,0.27054,0.1309
IMPAER,CACO1,1,07/22/2018,41.9758,-70.0242,49,MA,0.23335,1.20449,-0.00487,0.56515,11.854,6.10394,6.42696,5.42705,1.85486,1.57407
IMPAER,CACO1,1,07/25/2018,41.9758,-70.0242,49,MA,0.28541,1.15871,0.02227,0.47849,11.8879,5.46841,7.4077,4.48018,2.42449,0.1108
IMPAER,CACO1,1,07/28/2018,41.9758,-70.0242,49,MA,0.34964,1.95224,0.11434,1.57037,8.48472,5.06016,3.96156,4.52316,0.3362,0.20036
IMPAER,CACO1,1,07/31/2018,41.9758,-70.0242,49,MA,0.20556,1.56898,0.26412,2.89469,10.1626,6.35209,5.06456,5.09809,0.08608,0.07866
IMPAER,CACO1,1,06/02/2019,41.9758,-70.0242,49,MA,0.13056,0.43453,0.08417,0.6329,4.94222,1.58833,3.52268,1.41954,0.09949,0.0379
IMPAER,CACO1,1,06/05/2019,41.9758,-70.0242,49,MA,1.06167,1.45047,0.16283,2.30728,20.2383,6.37993,13.8977,6.34069,1.10461,0.25383
IMPAER,CACO1,1,06/08/2019,41.9758,-70.0242,49,MA,0.17834,0.58539,0.15124,2.00855,9.61339,3.3439,6.28402,3.32937,0.19238,0.21346
IMPAER,CACO1,1,06/11/2019,41.9758,-70.0242,49,MA,0.10421,0.37874,0.04755,1.52089,10.1785,2.33693,7.68719,2.4913,0.37413,0.06578
IMPAER,CACO1,1,06/14/2019,41.9758,-70.0242,49,MA,0.43736,0.67365,0.09651,1.11067,9.71841,2.67418,7.00981,2.7086,0.30938,0.08102
IMPAER,CACO1,1,06/17/2019,41.9758,-70.0242,49,MA,0.21192,0.89808,0.15943,2.49188,8.112,4.35618,4.08983,4.02217,0.1879,0.07295
IMPAER,CACO1,1,06/20/2019,41.9758,-70.0242,49,MA,0.10579,0.91267,0.10147,0.9756,4.61221,2.61215,2.35793,2.25428,0.12269,0.03605
IMPAER,CACO1,1,06/23/2019,41.9758,-70.0242,49,MA,0.17661,0.32713,0.2034,2.92595,10.349,3.95267,6.22255,4.12649,0.34767,0.14572
IMPAER,CACO1,1,06/26/2019,41.9758,-70.0242,49,MA,0.07002,0.69257,0.1255,1.27402,7.44273,2.60064,5.12029,2.32244,0.13626,0.02407
IMPAER,CACO1,1,06/29/2019,41.9758,-70.0242,49,MA,0.55885,2.74478,0.35022,5.61586,15.4449,10.41035,5.70155,9.74335,0.1852,0.28844
IMPAER,CACO1,1,07/02/2019,41.9758,-70.0242,49,MA,0.22201,0.53519,0.38731,4.40122,10.3869,5.7948,4.5603,5.82661,0.05908,0.22181
IMPAER,CACO1,1,07/05/2019,41.9758,-70.0242,49,MA,0.52924,2.09887,0.30486,3.91028,15.5888,7.77018,8.38819,7.20062,0.05927,0.2981
IMPAER,CACO1,1,07/08/2019,41.9758,-70.0242,49,MA,0.25399,0.43365,0.28404,3.28966,8.75157,4.67258,4.25241,4.49916,0.12548,0.11234
IMPAER,CACO1,1,07/11/2019,41.9758,-70.0242,49,MA,0.2769,1.60372,0.4579,3.64927,12.3951,7.74791,6.20034,6.19471,0.05184,0.15509
IMPAER,CACO1,1,07/14/2019,41.9758,-70.0242,49,MA,0.34684,2.00276,0.26952,3.74038,12.8448,7.85172,6.20924,6.6356,0.09864,0.17746
IMPAER,CACO1,1,07/17/2019,41.9758,-70.0242,49,MA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,CACO1,1,07/20/2019,41.9758,-70.0242,49,MA,0.34531,4.07788,0.39387,4.09723,13.8905,10.49152,4.476,9.41447,0.05152,0.44867
IMPAER,CACO1,1,07/23/2019,41.9758,-70.0242,49,MA,0.24104,0.90265,0.0737,2.51887,-999,-999,-999,-999,1.15389,-999
IMPAER,CACO1,1,07/26/2019,41.9758,-70.0242,49,MA,0.11736,0.69037,0.20396,2.57702,-999,-999,-999,-999,0.1298,-999
IMPAER,CACO1,1,07/29/2019,41.9758,-70.0242,49,MA,0.56609,2.94617,0.29635,5.08183,14.8382,11.17192,5.5166,9.32157,0.16146,0.26966
IMPAER,CACO1,1,06/02/2020,41.9758,-70.0242,49,MA,0.29655,0.59656,0.10916,1.03993,10.5827,2.52283,8.13325,2.44947,0.20497,0.20231
IMPAER,CACO1,1,06/05/2020,41.9758,-70.0242,49,MA,0.94067,1.82489,0.22935,3.56222,14.9143,7.7839,7.54997,7.3643,0.40626,0.40091
IMPAER,CACO1,1,06/08/2020,41.9758,-70.0242,49,MA,0.20007,0.44396,0.23361,1.95698,9.3964,2.95777,6.25445,3.14195,0.11261,0.19473
IMPAER,CACO1,1,06/11/2020,41.9758,-70.0242,49,MA,0.44166,1.51649,0.07991,1.18562,17.085,5.11612,11.6857,5.39933,1.93923,0.23642
IMPAER,CACO1,1,06/14/2020,41.9758,-70.0242,49,MA,0.17587,0.71642,0.02836,1.44211,10.9063,3.29356,7.48075,3.42553,0.96874,0.09404
IMPAER,CACO1,1,06/17/2020,41.9758,-70.0242,49,MA,0.08403,0.49173,0.05272,0.9337,9.17336,2.04041,7.28853,1.88483,0.19058,0.13207
IMPAER,CACO1,1,06/20/2020,41.9758,-70.0242,49,MA,0.27154,1.1659,0.2266,2.12558,8.36488,4.11823,4.30411,4.06077,0.13084,0.1403
IMPAER,CACO1,1,06/23/2020,41.9758,-70.0242,49,MA,0.1629,1.03095,0.13499,1.09015,5.08491,2.82628,2.48375,2.60116,0.09198,0.09019
IMPAER,CACO1,1,06/26/2020,41.9758,-70.0242,49,MA,0.72822,2.05597,0.24193,2.44224,14.6568,5.70664,8.80696,5.84987,0.15392,0.2276
IMPAER,CACO1,1,06/29/2020,41.9758,-70.0242,49,MA,0.59629,1.21425,0.01324,1.02397,12.5283,5.65749,6.54294,5.98541,1.49819,1.63947
IMPAER,CACO1,1,07/02/2020,41.9758,-70.0242,49,MA,0.25978,0.88021,0.2227,1.85283,6.97646,3.47783,3.42244,3.55402,0.1021,0.23641
IMPAER,CACO1,1,07/05/2020,41.9758,-70.0242,49,MA,0.23726,1.26152,0.1406,1.51438,5.20343,3.61116,1.79595,3.40748,0.13034,0.12339
IMPAER,CACO1,1,07/08/2020,41.9758,-70.0242,49,MA,0.26913,0.88727,0.0624,1.64714,7.29787,3.08171,3.69689,3.60098,0.60086,0.13417
IMPAER,CACO1,1,07/11/2020,41.9758,-70.0242,49,MA,0.29386,0.71991,-0.00009,0.79371,5.92079,2.8578,2.51793,3.40286,0.96946,0.62601
IMPAER,CACO1,1,07/14/2020,41.9758,-70.0242,49,MA,0.35492,1.67416,-999,-999,-999,4.79626,3.49679,-999,0.57224,0.10544
IMPAER,CACO1,1,07/17/2020,41.9758,-70.0242,49,MA,0.25445,0.75947,-999,-999,-999,1.94717,3.95321,-999,0.41612,0.04208
IMPAER,CACO1,1,07/20/2020,41.9758,-70.0242,49,MA,0.35334,2.56545,-999,-999,-999,8.40799,4.10572,-999,0.08635,0.58034
IMPAER,CACO1,1,07/23/2020,41.9758,-70.0242,49,MA,0.47259,1.7923,0.16495,2.10501,11.9269,4.93099,6.63563,5.29127,0.4977,0.25872
IMPAER,CACO1,1,07/26/2020,41.9758,-70.0242,49,MA,0.45236,1.76061,0.36806,3.45755,9.81923,6.13524,3.38752,6.43171,0.18781,0.20533
IMPAER,CACO1,1,07/29/2020,41.9758,-70.0242,49,MA,0.17624,0.45493,0.17252,2.01859,7.5789,3.25599,4.4558,3.1231,0.11641,0.18441
IMPAER,CACO1,1,06/03/2021,41.9758,-70.0242,49,MA,0.11878,0.61434,0.11314,0.97423,3.94938,2.22663,1.91888,2.0305,0.11351,0.0965
IMPAER,CACO1,1,06/06/2021,41.9758,-70.0242,49,MA,0.51262,3.02334,0.43429,4.55566,16.1195,10.11651,6.92363,9.19586,0.11297,0.557
IMPAER,CACO1,1,06/09/2021,41.9758,-70.0242,49,MA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,CACO1,1,06/12/2021,41.9758,-70.0242,49,MA,0.17928,0.34338,0.08261,1.49431,5.39948,2.77268,2.51705,2.88243,0.70313,0.07971
IMPAER,CACO1,1,06/15/2021,41.9758,-70.0242,49,MA,0.38361,0.85261,0.0664,1.72319,8.70038,3.45222,5.2163,3.48408,0.34875,0.10952
IMPAER,CACO1,1,06/18/2021,41.9758,-70.0242,49,MA,0.50612,0.6297,0.30721,2.45232,10.3182,4.06962,5.9131,4.40505,0.17021,0.3395
IMPAER,CACO1,1,06/21/2021,41.9758,-70.0242,49,MA,0.80648,2.14318,0.09487,1.85245,15.2864,8.92952,5.79406,9.49233,1.95032,2.64502
IMPAER,CACO1,1,06/24/2021,41.9758,-70.0242,49,MA,0.18933,0.41437,0.15219,1.14874,7.08932,2.487,4.83724,2.25208,0.24226,0.10518
IMPAER,CACO1,1,06/27/2021,41.9758,-70.0242,49,MA,0.57893,2.02254,0.02365,0.92272,14.6078,7.44971,6.23391,8.37391,1.6832,3.14288
IMPAER,CACO1,1,06/30/2021,41.9758,-70.0242,49,MA,1.07256,1.75115,0.20363,2.80042,13.4028,7.33141,6.48168,6.9211,0.66528,0.42806
IMPAER,CACO1,1,07/03/2021,41.9758,-70.0242,49,MA,0.08351,0.45986,0.00698,0.76079,6.25968,2.95897,3.54218,2.7175,1.3768,0.02956
IMPAER,CACO1,1,07/06/2021,41.9758,-70.0242,49,MA,0.92306,1.92834,0.22177,3.75703,14.3355,8.60964,6.40208,7.93346,0.91323,0.19002
IMPAER,CACO1,1,07/09/2021,41.9758,-70.0242,49,MA,0.27667,1.11061,0.00718,1.34381,10.1749,4.53398,5.32757,4.84733,1.66214,0.44693
IMPAER,CACO1,1,07/12/2021,41.9758,-70.0242,49,MA,0.16124,0.66209,0.05421,2.02534,8.15956,4.38372,4.05962,4.09994,1.13209,0.06497
IMPAER,CACO1,1,07/15/2021,41.9758,-70.0242,49,MA,0.26535,2.12013,0.3748,2.63545,8.50411,6.85854,2.66648,5.83763,0.04041,0.40148
IMPAER,CACO1,1,07/18/2021,41.9758,-70.0242,49,MA,0.76223,1.6857,0.09325,2.57733,13.6593,7.05219,5.94838,7.71095,1.75828,0.83417
IMPAER,CACO1,1,07/21/2021,41.9758,-70.0242,49,MA,0.23295,1.01966,0.54525,10.4391,18.4873,15.06212,5.64447,12.8429,0.41125,0.19463
IMPAER,CACO1,1,07/24/2021,41.9758,-70.0242,49,MA,0.12601,0.40219,0.27121,2.74167,6.22856,4.10058,2.45097,3.77759,0.08766,0.14886
IMPAER,CACO1,1,07/27/2021,41.9758,-70.0242,49,MA,0.18259,1.3183,0.76597,16.5106,22.8425,22.74624,3.39392,19.4486,0.39001,0.28107
IMPAER,CACO1,1,07/30/2021,41.9758,-70.0242,49,MA,0.15283,0.54977,0.18276,2.64951,7.87358,4.40729,3.80984,4.06374,0.46152,0.06737
IMPAER,CACO1,1,06/01/2022,41.9758,-70.0242,49,MA,0.24513,0.34277,0.04979,1.30212,6.1999,2.81848,3.67607,2.52383,0.52477,0.05925
IMPAER,CACO1,1,06/04/2022,41.9758,-70.0242,49,MA,0.11908,0.53307,0.04682,0.9189,2.92635,2.26691,1.14226,1.78409,0.10919,0.05703
IMPAER,CACO1,1,06/07/2022,41.9758,-70.0242,49,MA,0.30861,0.6266,0.1237,1.52266,9.3164,3.08457,6.2755,3.0409,0.202,0.25735
IMPAER,CACO1,1,06/10/2022,41.9758,-70.0242,49,MA,0.31628,0.55718,0.20432,2.53807,8.19777,4.15374,4.30042,3.89735,0.13739,0.14412
IMPAER,CACO1,1,06/13/2022,41.9758,-70.0242,49,MA,0.39864,1.09533,0.1629,2.16158,7.24021,4.26913,3.04729,4.19292,0.25144,0.12302
IMPAER,CACO1,1,06/16/2022,41.9758,-70.0242,49,MA,0.26307,0.50637,0.0837,1.10234,6.01545,2.57842,3.61037,2.40508,0.36068,0.08891
IMPAER,CACO1,1,06/19/2022,41.9758,-70.0242,49,MA,0.1158,0.58582,0.05849,1.23127,6.87857,2.60008,4.07642,2.80215,0.75382,0.05694
IMPAER,CACO1,1,06/22/2022,41.9758,-70.0242,49,MA,0.36503,0.61339,0.04677,0.89824,11.0906,3.67657,7.41342,3.67713,1.68719,0.06651
IMPAER,CACO1,1,06/25/2022,41.9758,-70.0242,49,MA,0.49706,1.20038,0.46585,3.41464,10.9883,6.1669,4.91226,6.07603,0.26102,0.23709
IMPAER,CACO1,1,06/28/2022,41.9758,-70.0242,49,MA,0.16913,0.52697,0.2575,2.23555,8.16092,4.01925,4.64748,3.51344,0.21843,0.10586
IMPAER,CACO1,1,07/01/2022,41.9758,-70.0242,49,MA,0.66706,1.90414,0.23533,3.52082,12.0087,7.59682,4.90108,7.10761,0.45185,0.3284
IMPAER,CACO1,1,07/04/2022,41.9758,-70.0242,49,MA,0.25232,0.44204,0.14149,1.88473,5.93324,3.41467,2.87253,3.06071,0.22595,0.11418
IMPAER,CACO1,1,07/07/2022,41.9758,-70.0242,49,MA,0.12232,0.19196,0.05497,1.65479,5.64517,2.57531,3.42379,2.22138,0.11498,0.08234
IMPAER,CACO1,1,07/10/2022,41.9758,-70.0242,49,MA,0.10137,0.34672,0.13178,1.60304,9.44321,2.57339,6.95466,2.48855,0.14893,0.15669
IMPAER,CACO1,1,07/13/2022,41.9758,-70.0242,49,MA,0.60515,1.42033,0.16903,2.73119,11.2565,6.12064,5.59408,5.6624,0.58437,0.15233
IMPAER,CACO1,1,07/16/2022,41.9758,-70.0242,49,MA,0.14808,0.56628,0.20209,2.34538,5.99424,4.04279,2.51072,3.48352,0.08761,0.13408
IMPAER,CACO1,1,07/19/2022,41.9758,-70.0242,49,MA,0.52664,1.36837,0.16167,2.49368,10.8375,5.46409,5.06313,5.77434,0.82888,0.39509
IMPAER,CACO1,1,07/22/2022,41.9758,-70.0242,49,MA,0.40837,2.27765,0.22181,3.99267,12.6241,8.55716,4.88644,7.73765,0.10309,0.73408
IMPAER,CACO1,1,07/25/2022,41.9758,-70.0242,49,MA,1.07097,2.8275,0.07118,2.58196,18.9006,9.75457,8.57181,10.3288,2.58563,1.19153
IMPAER,CACO1,1,07/28/2022,41.9758,-70.0242,49,MA,0.36761,2.1229,0.2385,2.21533,15.4502,6.31453,10.0034,5.44687,0.14791,0.35462
IMPAER,CACO1,1,07/31/2022,41.9758,-70.0242,49,MA,0.07525,0.38154,0.12513,1.60708,4.5991,2.54856,2.2328,2.3663,0.09074,0.08657
IMPAER,CACO1,1,06/02/2023,41.9758,-70.0242,49,MA,0.86532,1.09297,0.09675,2.34774,13.7937,6.18712,7.80527,5.98844,1.2312,0.35445
IMPAER,CACO1,1,06/05/2023,41.9758,-70.0242,49,MA,0.10097,0.23144,0.02691,0.81808,4.89309,4.24665,2.27162,2.62147,1.40834,0.03573
IMPAER,CACO1,1,06/08/2023,41.9758,-70.0242,49,MA,0.23932,0.63423,0.50307,7.3219,13.1056,9.77181,4.18301,8.92256,0.11349,0.11055
IMPAER,CACO1,1,06/11/2023,41.9758,-70.0242,49,MA,0.37006,0.88549,0.34656,4.69598,10.6276,7.71401,4.05833,6.56931,0.11804,0.15317
IMPAER,CACO1,1,06/14/2023,41.9758,-70.0242,49,MA,0.48001,1.30079,0.19405,3.00854,10.9806,5.80308,5.41908,5.56155,0.4367,0.14147
IMPAER,CACO1,1,06/17/2023,41.9758,-70.0242,49,MA,0.3655,1.06957,0.28788,2.88103,6.74646,5.76092,1.79953,4.94693,0.24091,0.10204
IMPAER,CACO1,1,06/20/2023,41.9758,-70.0242,49,MA,0.05721,0.1804,0.03519,0.63916,2.47092,1.22023,1.41955,1.05137,0.1309,0.00851
IMPAER,CACO1,1,06/23/2023,41.9758,-70.0242,49,MA,0.06935,0.71261,0.0839,0.81639,3.72295,1.90403,1.86237,1.86058,0.11524,0.0631
IMPAER,CACO1,1,06/26/2023,41.9758,-70.0242,49,MA,0.28132,1.19537,0.09816,1.86116,6.69347,4.30217,2.5313,4.16217,0.62217,0.10399
IMPAER,CACO1,1,06/29/2023,41.9758,-70.0242,49,MA,0.48842,2.18222,0.34665,6.96807,16.4723,12.45391,6.28107,10.1912,0.09583,0.11001
IMPAER,CACO1,1,07/02/2023,41.9758,-70.0242,49,MA,0.32791,1.38732,0.1303,2.76629,7.97486,5.69974,2.79351,5.18135,0.41341,0.15613
IMPAER,CACO1,1,07/05/2023,41.9758,-70.0242,49,MA,0.24738,0.64837,0.32289,2.12022,5.60314,4.1045,2.10623,3.49691,0.10881,0.04924
IMPAER,CACO1,1,07/08/2023,41.9758,-70.0242,49,MA,0.05079,0.99378,0.11804,0.84496,2.95989,2.15911,0.81983,2.14006,0.09027,0.04222
IMPAER,CACO1,1,07/11/2023,41.9758,-70.0242,49,MA,0.13086,0.50931,-999,-999,-999,4.53896,4.77117,-999,0.11507,0.10369
IMPAER,CACO1,1,07/14/2023,41.9758,-70.0242,49,MA,0.40332,1.39732,0.13974,2.6627,11.032,6.02066,5.53284,5.49913,0.75056,0.14549
IMPAER,CACO1,1,07/17/2023,41.9758,-70.0242,49,MA,0.40463,1.09904,0.1856,3.85402,11.0789,6.68909,4.44513,6.63381,0.90011,0.19041
IMPAER,CACO1,1,07/20/2023,41.9758,-70.0242,49,MA,0.17882,0.90064,0.29061,4.39063,11.6097,7.06984,5.53929,6.07038,0.15107,0.15861
IMPAER,CACO1,1,07/23/2023,41.9758,-70.0242,49,MA,0.12428,0.6464,0.43824,3.27011,6.03166,4.8065,1.37666,4.655,0.0819,0.09407
IMPAER,CACO1,1,07/26/2023,41.9758,-70.0242,49,MA,0.21438,1.27732,0.28096,6.0205,10.6297,8.75308,2.54196,8.08778,0.09497,0.19965
IMPAER,CACO1,1,07/29/2023,41.9758,-70.0242,49,MA,0.55876,2.56647,0.24728,4.34275,12.116,8.799,3.40815,8.70781,0.55775,0.43481
IMPAER,DOSO1,1,06/02/2012,39.1053,-79.4261,1182.3333,WV,0.44324,2.69143,0.1168,1.18944,9.17594,4.7172,4.5674,4.60854,0.01674,0.15089
IMPAER,DOSO1,1,06/05/2012,39.1053,-79.4261,1182.3333,WV,0.1103,2.60879,0.1476,0.53766,5.53921,3.89,2.0347,3.50451,0.02826,0.0719
IMPAER,DOSO1,1,06/08/2012,39.1053,-79.4261,1182.3333,WV,0.10539,2.48738,0.1736,1.87146,7.56689,6.6069,2.654,4.91289,0.03672,0.23834
IMPAER,DOSO1,1,06/11/2012,39.1053,-79.4261,1182.3333,WV,0.17144,1.81418,0.1578,1.8297,7.06911,5.8751,2.4103,4.65881,0.05598,0.62971
IMPAER,DOSO1,1,06/14/2012,39.1053,-79.4261,1182.3333,WV,0.13687,1.81651,0.1762,1.51596,6.96588,4.5634,3.1134,3.85248,0.02898,0.17796
IMPAER,DOSO1,1,06/17/2012,39.1053,-79.4261,1182.3333,WV,0.22394,1.67709,0.1696,2.7279,8.83944,6.6705,3.6889,5.15054,0.04536,0.30665
IMPAER,DOSO1,1,06/20/2012,39.1053,-79.4261,1182.3333,WV,0.2095,6.06169,0.2703,3.76956,14.2597,14.4122,3.525,10.7347,0.03114,0.39255
IMPAER,DOSO1,1,06/23/2012,39.1053,-79.4261,1182.3333,WV,0.28651,3.82388,0.2005,1.57968,8.47352,7.3002,2.3158,6.15772,0.03312,0.23403
IMPAER,DOSO1,1,06/26/2012,39.1053,-79.4261,1182.3333,WV,0.11881,1.2969,0.1445,0.9315,7.0027,3.5725,4.2296,2.77311,0.03384,0.24756
IMPAER,DOSO1,1,06/29/2012,39.1053,-79.4261,1182.3333,WV,0.31915,5.61385,0.4396,5.0679,24.9057,16.1734,12.0214,12.8843,0.04518,1.39863
IMPAER,DOSO1,1,07/02/2012,39.1053,-79.4261,1182.3333,WV,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,DOSO1,1,07/05/2012,39.1053,-79.4261,1182.3333,WV,0.19234,5.16395,0.2176,3.1266,12.9005,11.6599,3.0197,9.8808,-0.0009,1.18121
IMPAER,DOSO1,1,07/08/2012,39.1053,-79.4261,1182.3333,WV,0.38893,6.72416,0.2299,3.22002,20.4535,16.3863,6.8846,13.5689,0.04536,2.96053
IMPAER,DOSO1,1,07/11/2012,39.1053,-79.4261,1182.3333,WV,0.15738,4.00895,0.229,2.31624,9.5328,10.105,2.6397,6.8931,0.0189,0.16263
IMPAER,DOSO1,1,07/14/2012,39.1053,-79.4261,1182.3333,WV,0.18099,1.34021,0.1372,1.40472,5.94099,4.4242,1.951,3.98999,0.07038,0.85649
IMPAER,DOSO1,1,07/17/2012,39.1053,-79.4261,1182.3333,WV,0.20201,8.24491,0.2897,2.74014,15.1048,14.4445,3.1587,11.9461,0.00486,0.46446
IMPAER,DOSO1,1,07/20/2012,39.1053,-79.4261,1182.3333,WV,0.11662,1.6533,0.0926,0.9576,4.71845,3.5204,1.3491,3.36935,0.03024,0.51899
IMPAER,DOSO1,1,07/23/2012,39.1053,-79.4261,1182.3333,WV,0.08875,5.37941,0.2929,2.4003,11.8762,9.9176,3.3774,8.49884,0.04284,0.29464
IMPAER,DOSO1,1,07/26/2012,39.1053,-79.4261,1182.3333,WV,0.21749,3.52523,0.1838,2.36826,14.3592,9.7168,5.9583,8.40089,0.05004,2.05607
IMPAER,DOSO1,1,07/29/2012,39.1053,-79.4261,1182.3333,WV,0.10746,5.94949,0.2366,2.02086,10.1168,9.0296,1.5915,8.52534,0.02736,0.18358
IMPAER,DOSO1,1,06/03/2013,39.1053,-79.4261,1182.3333,WV,0.30147,5.32153,0.1311,1.77822,10.8716,9.1003,3.0923,7.77929,0.02682,0.22015
IMPAER,DOSO1,1,06/06/2013,39.1053,-79.4261,1182.3333,WV,0.24446,1.63213,0.128,1.26234,6.29959,5.0046,2.8988,3.40079,0.0189,0.11497
IMPAER,DOSO1,1,06/09/2013,39.1053,-79.4261,1182.3333,WV,0.26135,4.63815,0.2594,2.31876,13.9992,10.4743,6.1951,7.80411,0.0531,0.27335
IMPAER,DOSO1,1,06/12/2013,39.1053,-79.4261,1182.3333,WV,0.66641,7.28255,0.3883,2.76192,14.424,13.8594,2.945,11.479,0.03024,0.3496
IMPAER,DOSO1,1,06/15/2013,39.1053,-79.4261,1182.3333,WV,0.34907,3.41701,0.2529,2.32794,8.68194,8.3575,2.0729,6.60904,0.03582,0.2263
IMPAER,DOSO1,1,06/18/2013,39.1053,-79.4261,1182.3333,WV,0.2073,3.92563,0.1872,1.8738,8.97906,8.0572,2.3605,6.61856,0.03204,0.39259
IMPAER,DOSO1,1,06/21/2013,39.1053,-79.4261,1182.3333,WV,0.21117,4.06519,0.265,2.84886,10.2981,9.3929,2.5614,7.73674,0.05868,0.28784
IMPAER,DOSO1,1,06/24/2013,39.1053,-79.4261,1182.3333,WV,0.13635,2.66585,0.3021,4.31388,9.9155,11.1021,2.0672,7.8483,0.15138,0.27874
IMPAER,DOSO1,1,06/27/2013,39.1053,-79.4261,1182.3333,WV,0.25026,1.96144,0.2063,1.47006,8.03715,6.7647,2.2656,5.77155,0.05472,1.82877
IMPAER,DOSO1,1,06/30/2013,39.1053,-79.4261,1182.3333,WV,0.10772,2.06608,0.1534,1.74114,7.12178,6.2321,2.693,4.42878,0.05076,0.30969
