Dataset,SiteCode,POC,Date,Latitude,Longitude,Elevation,State,ALf_Val,ammNO3f_Val,ammSO4f_Val,ASf_Val,BRf_Val,CAf_Val,EC1f_Val,EC2f_Val,EC3f_Val,ECf_Val,OC1f_Val,OC2f_Val,OC3f_Val,OC4f_Val,OMCf_Val,OPf_Val,OPTf_Val,OCf_Val,TCf_Val,CHLf_Val,CLf_Val,CRf_Val,CUf_Val,fAbs_Val,RefF_405_Val,RefF_445_Val,RefF_532_Val,RefF_635_Val,RefF_780_Val,RefF_808_Val,RefF_980_Val,TransF_405_Val,TransF_445_Val,TransF_532_Val,TransF_635_Val,TransF_780_Val,TransF_808_Val,TransF_980_Val,FlowRate_Val,RefI_405_Val,RefI_445_Val,RefI_532_Val,RefI_635_Val,RefI_780_Val,RefI_808_Val,RefI_980_Val,TransI_405_Val,TransI_445_Val,TransI_532_Val,TransI_635_Val,TransI_780_Val,TransI_808_Val,TransI_980_Val,FEf_Val,PBf_Val,MGf_Val,MNf_Val,MT_Val,RCTM_Val,MF_Val,CM_calculated_Val,RCFM_Val,RefM_405_Val,RefM_445_Val,RefM_532_Val,RefM_635_Val,RefM_780_Val,RefM_808_Val,RefM_980_Val,TransM_405_Val,TransM_445_Val,TransM_532_Val,TransM_635_Val,TransM_780_Val,TransM_808_Val,TransM_980_Val,NIf_Val,NO3f_Val,N2f_Val,OP405TR_Val,OP445TR_Val,OP532TR_Val,OP780TR_Val,OP808TR_Val,OP980TR_Val,OP405TT_Val,OP445TT_Val,OP532TT_Val,OP780TT_Val,OP808TT_Val,OP980TT_Val,Pf_Val,Kf_Val,RBf_Val,SampDur_Val,SeaSaltf_Val,SEf_Val,SIf_Val,NAf_Val,SOILf_Val,SRf_Val,SO4f_Val,Sf_Val,TIf_Val,Vf_Val,ZNf_Val,ZRf_Val
IMPAER,PACK1,1,07/25/2018,42.8619,-71.8786,695,NH,0.0038,0.13253,0.60803,0,0.00085,0.00679,0.11692,0.01074,0,0.04982,-0.01043,0.04952,0.14782,0.05786,0.5807,0.07784,0.10356,0.32261,0.37243,0.22454,0.10342,-0.00001,0.00013,0.59,106.07,173.4,176.25,284.27,250.29,234.81,303.65,53.11,219.3,192.12,224.75,206.82,184.45,37.19,20.97,98.93,161.46,165.16,277.44,241.71,222.59,292.85,43.76,188.97,168.86,209.61,190.49,166.74,32.85,0.00439,0.00051,0.02143,0.00043,3.9769,3.71174,2.07624,1.90066,1.81108,92.45,137.55,146.97,261.15,225.07,208.42,284.43,21.43,104.83,108.84,149.65,151.93,135.61,28.75,0.00017,0.10274,0.01697,0.07188,0.09392,0.08267,0.07784,0.06749,0.04619,0.10435,0.10373,0.10162,0.09327,0.08729,0.07623,0,0.01447,-0.00005,1440,0.40417,0.00018,0.00198,0.14793,0.03584,0.00039,0.4422,0.14635,0.00044,0.00018,0.00041,0.0002
IMPAER,PACK1,1,07/28/2018,42.8619,-71.8786,695,NH,0.00896,0.13491,1.59595,0,0.00137,0.00818,0.49538,0.11879,0,0.21611,0.02995,0.3046,0.4777,0.21426,2.56423,0.39806,0.51295,1.42457,1.64067,0.01173,0.00043,0.00017,0.00064,2.62,71.07,782.4,838.67,368.83,156.79,964.21,1152.79,48.78,589.84,660.18,241,125.15,581.09,184.1,21.0175,54.02,637.63,654.52,316.72,133.66,847.32,1018.49,26.4,352.29,427.32,174.78,93.51,434.98,141.61,0.01264,0.00142,0.00904,0.00012,8.6835,7.48917,5.81206,2.87144,4.61773,41.82,525.37,510.55,261.21,112.58,741.15,868.72,0,12.15,26.57,18.96,18.61,92.3,46.39,0.0001,0.10458,0.00639,0.40272,0.38946,0.39646,0.33672,0.32543,0.33909,0.55837,0.55249,0.5394,0.46554,0.46232,0.43431,0.00213,0.02947,0,1440,0.02111,0.00019,0.00815,0.01219,0.08542,0.00045,1.16069,0.44098,0.00077,0.00007,0.00248,0.00002
IMPAER,PACK1,1,07/31/2018,42.8619,-71.8786,695,NH,0.00669,0.07681,0.75694,0.00015,0.00124,0.00709,0.43369,0.10485,0,0.29827,0.09802,0.40334,0.62889,0.39348,3.1752,0.24027,0.38826,1.764,2.06228,0.01146,0.00064,0.00012,0.00049,2.89,37.33,510.6,253.17,204.92,265.22,408.39,424.48,14.41,243.1,93.42,106.62,99.63,128.88,28.57,21.0075,29.2,384.53,199.63,168.27,222.58,354.7,372.11,6.66,124.35,53.61,71.86,71.02,92.4,21.52,0.01409,0.00108,0.00377,0.00034,8.11719,7.01221,5.51409,2.6031,4.40911,22.2,291.37,163.73,132.28,180.22,294.9,328.51,0,4.1,2.77,7.29,12.45,17.24,5.79,0.00008,0.05954,0,0.26976,0.25335,0.21968,0.2178,0.23353,0.17883,0.44633,0.43365,0.40999,0.35677,0.35704,0.33292,0,0.02338,-0.00014,1440,0.02063,0.0002,0.00769,0.00357,0.08127,-0.00002,0.5505,0.22457,0.0009,0,0.00226,-0.00043
IMPAER,PACK1,1,08/03/2018,42.8619,-71.8786,695,NH,0.01654,0.1176,0.44171,0,0.00038,0.00451,0.22834,0.05112,0,0.13353,-0.02327,0.12174,0.28204,0.13666,1.19358,0.14593,0.19663,0.6631,0.79663,0.01171,0.00056,0,0.00014,1.12,68.04,193.84,105.14,283.94,270.79,373.08,254.22,57.22,118.03,81.81,203.93,169.41,195.1,30.75,21.1625,61.27,180.02,98.91,264.63,248.39,362.33,249.74,41.33,88.6,65.69,170.55,144.76,169.8,26.76,0.01145,0.00041,0.00315,0.00028,4.98573,4.80153,2.24619,2.73954,2.06199,52.21,158.19,85.79,241.62,226.52,332.24,236.99,7.94,24.15,22.83,78.63,84.02,100.31,17.52,0.00003,0.09116,0,0.17672,0.17672,0.17331,0.14203,0.16479,0.12484,0.23866,0.22308,0.21303,0.18322,0.18464,0.16974,0.00262,0.02074,0.00013,1440,0.02108,0.00019,0.03242,0.01997,0.1545,0.0003,0.32124,0.12172,0.0012,-0.00005,0.00064,-0.00039
IMPAER,PACK1,1,08/06/2018,42.8619,-71.8786,695,NH,0.02032,0.08719,2.66689,0,0.00171,0.03432,0.88645,0.15957,0,0.40242,0.38823,0.53866,0.50818,0.38722,4.4386,0.6436,0.86676,2.46589,2.86831,0.01351,0.001,0.00004,0.00068,3.67,126.95,388.1,378.64,561.78,254.7,652.82,512,107.67,252.51,266.1,396.24,115.62,279.97,53.58,21.0675,92.71,299.24,307.08,456.1,205.64,560.07,447.2,41.43,114.74,136.64,227.83,69.6,175.48,35.93,0.02493,0.00295,0.00602,0.00087,16.28359,13.8036,10.35924,5.92435,7.8793,76.03,241.17,248.53,372.24,175.76,473.22,376.03,0,0,0,2.52,1.09,7.1,1.84,0.00003,0.06759,0,0.64918,0.69015,0.67632,0.56177,0.63918,0.5729,0.95268,0.94384,0.91553,0.8203,0.82165,0.77127,0,0.04787,0.00041,1440,0.02432,0.00031,0.0384,0.02356,0.25987,0.00005,1.93956,0.74536,0.00169,0.00016,0.00521,0.00101
IMPAER,PACK1,1,08/09/2018,42.8619,-71.8786,695,NH,0.01076,0.06831,0.8081,0,0.00066,0.00665,0.5517,0.06876,0,0.2685,0.06555,0.26171,0.60716,0.2795,2.81858,0.35196,0.49822,1.56588,1.83438,0.01232,0.00007,0.00004,0.00028,2.43,86.14,263.03,259.24,361.03,154.99,298.33,292.7,67.77,181.21,182.97,233.46,69.64,137.61,26.66,20.93,65.84,207.78,210.82,297.25,131.1,257.65,259.01,35.48,106.08,118.68,164.53,52.02,103.22,21.18,0.00973,0.00002,0.00199,0.00043,8.66082,7.60118,5.14859,3.51223,4.08895,48.28,154.85,158.51,235.83,105.81,213.65,211.92,0.1,3.16,6.06,14.27,7.5,17.43,5.15,0.00019,0.05295,0.00332,0.39946,0.40224,0.3953,0.34446,0.32658,0.36249,0.55051,0.53729,0.52409,0.47213,0.46256,0.45644,0.00218,0.06426,0.00018,1440,0.02218,0.00011,0.01758,0,0.10329,0.00002,0.58771,0.20498,0.00075,0,0.00256,0.00065
IMPAER,PACK1,1,08/12/2018,42.8619,-71.8786,695,NH,-0.00259,0.02045,0.11173,0,-0.00003,-0.0006,0.07268,0.05724,0,0.07104,-0.02202,0.04743,0.14565,0.05763,0.51763,0.05888,0.09543,0.28757,0.35861,0.00105,0,0,0.00003,0.54,107.24,176.9,179.57,288.74,253.47,239.29,305.6,52.26,216.98,191.61,224.38,205.36,182.77,37.25,20.9725,99.41,164.14,167.83,280.85,246.17,226.48,296.53,41.73,182.47,166.67,205.89,188.8,164.7,32.4,-0.00008,0.00068,-0.00185,0.00013,1.46817,1.38111,0.80275,0.66542,0.71569,94.79,146.62,155.19,269.8,236.41,219.31,294.39,19.27,98.94,108.01,153.55,156.19,139.38,29.52,0.00008,0.01585,0,0.05035,0.08966,0.06772,0.05155,0.04111,0,0.10744,0.10547,0.10034,0.08779,0.0673,0.03996,0.00143,0.00707,0.00007,1440,0.00189,-0.00013,-0.00011,0,-0.00705,0.00007,0.08126,0.02754,0.00005,-0.00003,0.00035,-0.00001
IMPAER,PACK1,1,08/15/2018,42.8619,-71.8786,695,NH,0.0035,0.12526,0.84107,0,0.00086,0.0081,0.56017,0.12381,0,0.30077,0.02532,0.37101,0.60356,0.19965,2.84895,0.38321,0.5254,1.58275,1.88352,0.00846,0.00061,0.00011,0.00042,3,126.24,389.4,374.72,550.12,224.62,599.75,451.7,98.09,246.36,258.43,389.88,114.3,295.32,53.66,21.0475,94.12,321.73,300.03,454.05,189.71,510.85,392.83,43.12,132.35,149.8,249.71,79.23,204.66,39.55,0.01118,0.00031,0.00317,0.00011,8.33958,7.25384,5.29824,3.04134,4.2125,73.07,233.28,239.96,367.82,157.12,424.72,334.13,0,3.42,8.51,26.98,14.27,40.83,10.87,0,0.0971,0.0104,0.4142,0.48649,0.38945,0.34116,0.36684,0.32841,0.60819,0.59983,0.56159,0.49023,0.48192,0.45855,0.00396,0.04173,0.00028,1440,0.01523,0.00012,0.0129,0.00789,0.08122,0.00002,0.61169,0.25171,0.00059,0.00004,0.00221,0.00059
IMPAER,PACK1,1,08/18/2018,42.8619,-71.8786,695,NH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,PACK1,1,08/21/2018,42.8619,-71.8786,695,NH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,PACK1,1,08/24/2018,42.8619,-71.8786,695,NH,0.03237,0.14315,0.85289,0,0.00168,0.07104,0.58903,0.11801,0,0.37052,0.09674,0.9044,1.44767,0.96012,6.74181,0.33652,0.55001,3.74545,4.11598,0.00462,0.00238,0.00013,0.00076,4.56,78.27,618.63,339.75,319.59,486.48,453.78,477.77,45.58,279.22,193.93,192.64,271.01,224.44,59.8,21.0625,47.71,435.67,245,245.19,366.92,354.6,373.75,14.06,105.35,91.2,104.2,162.5,135.28,38.04,0.04106,0.00076,0.0195,0.00201,17.49224,15.5952,10.61951,6.87273,8.7225,34.1,330.81,173.77,172.69,251.26,253.24,269.61,0.05,2.34,3.76,7.79,22.13,19.38,8.89,0.00012,0.11097,0.00773,0.25497,0.27526,0.32008,0.28913,0.31271,0.26383,0.62306,0.61124,0.58423,0.51179,0.50739,0.4668,0,0.06323,0.00019,1436,0.00832,0.00031,0.12667,0.019,0.60582,0.00014,0.62028,0.26424,0.00208,-0.00001,0.00389,0.00043
IMPAER,PACK1,1,08/27/2018,42.8619,-71.8786,695,NH,0.01059,0.19635,2.01928,0,0.00173,0.01022,1.0393,0.06332,0,0.50396,0.1281,0.63529,0.75951,0.46299,4.65219,0.59866,0.90649,2.58455,3.08852,0.0156,0.00153,0.0003,0.00073,4.41,35.92,505.95,257.01,217.74,273.41,411.66,419.23,12.71,218.2,89.51,104.64,95.35,119.04,26.94,21.0975,24.78,330.72,187.96,155.96,202.22,320.55,340.57,4.03,81.22,41.08,56.91,56.97,71.35,17.57,0.01654,0.00092,0.00837,0.00045,12.57561,10.6875,9.42163,3.15398,7.53354,18.28,240.63,151.89,113.33,152.66,250.05,274.14,0,0,0,0.2,1.21,1.68,0.57,0.00022,0.15221,0.01018,0.6103,0.60258,0.60258,0.58304,0.59866,0.58304,0.96131,0.94715,0.93505,0.87241,0.86642,0.84288,0,0.07252,0.00016,1440,0.02808,0.0001,0.02094,0.01945,0.13368,0.0002,1.46857,0.53715,0.0008,0.00016,0.00436,0.00014
IMPAER,PACK1,1,08/30/2018,42.8619,-71.8786,695,NH,0.00757,0.05577,0.8612,0,0.00095,0.00735,0.30003,0.05466,0,0.12065,0.05777,0.24096,0.3218,0.18592,1.87288,0.23404,0.28326,1.04049,1.16114,0.00643,0.00032,0.00006,0.00025,1.46,73.92,501.69,395.38,395.17,816.63,520.6,518.82,46.74,259.92,232.5,247.04,395.95,190.66,27.25,21.835,64.14,443.18,339.3,374.21,723.11,484.28,517.9,32.54,191.66,181.06,213.26,342.17,165.12,24.74,0.008,0.0006,0.00188,0.00046,5.78903,5.36593,3.43199,2.35704,3.00889,48.78,349.63,272.18,295.02,604.37,419.68,473.19,0.69,13.3,19.96,38.89,98.61,48.43,8.97,0.00007,0.04323,0,0.2593,0.25203,0.23344,0.20059,0.20899,0.18533,0.31884,0.31248,0.30012,0.26828,0.26896,0.26218,0,0.03082,0.00031,1439,0.01157,0.00005,0.01513,0.00451,0.08681,0.00014,0.62633,0.24492,0.00059,0.00007,0.00119,-0.00019
IMPAER,PACK1,1,06/02/2019,42.8619,-71.8786,695,NH,0.00619,0.55341,0.68707,0.00013,0.00083,0.0047,0.45812,0.11274,0,0.32304,0.0565,0.234,0.37783,0.22178,2.04827,0.24782,0.43307,1.13793,1.46097,0.00881,0.00124,0.00003,0.00045,2.84,208.49,297.87,284.66,474.83,253.27,308.84,229.3,120.89,281.7,314.1,424.36,112.84,234.64,39.09,21.4775,167.08,213.27,211.82,377.89,221.58,248.09,193.93,45.4,125.87,164.96,260.16,74.82,154.9,27.69,0.00893,0.00113,0.00441,0.00045,4.46813,4.25744,3.91391,0.55422,3.70322,154.35,174.52,172.9,326.73,200.17,215.81,166.66,1.69,7.7,16.2,40.6,19.12,42.49,10.86,0.00009,0.429,-0.00091,0.2173,0.2906,0.28927,0.23058,0.22869,0.1979,0.49894,0.4893,0.46296,0.39471,0.38471,0.34244,0.00002,0.02995,-0.00015,1440,0.01586,0.00001,0.01263,0.01821,0.07556,0.0001,0.49969,0.1974,0.00063,0.00008,0.00321,0.00067
IMPAER,PACK1,1,06/05/2019,42.8619,-71.8786,695,NH,0.02886,0.42398,1.55243,0.00011,0.00201,0.03286,0.71505,0.16915,0,0.51344,0.1541,0.50385,0.64304,0.50932,3.92593,0.37076,0.66547,2.18107,2.69451,0.01515,0.00313,0.00023,0.00126,4.44,79.23,430.81,201.62,350.47,541.84,424.42,562.73,70.42,383.92,174.52,281.88,378.39,321.35,92.85,21.4525,50.37,292.71,151.27,279.54,410.18,324.94,443.08,18.84,129.21,76.58,143.2,209.52,181.86,57.69,0.04111,0.00123,-0.00126,0.00123,12.20803,11.1518,7.89722,4.31081,6.84099,40.82,236.2,118.29,233.66,329.02,267.55,370.46,0,0.51,0.76,4.23,13.31,12.54,7.75,0.00014,0.32867,0.00603,0.28483,0.34047,0.42904,0.35338,0.31617,0.29063,0.73838,0.72771,0.7045,0.61702,0.60892,0.56161,0.00003,0.05255,0.00025,1440,0.02727,0.00034,0.07067,0.01795,0.39794,0.00024,1.12904,0.43493,0.0028,0.00002,0.0063,0.0015
IMPAER,PACK1,1,06/08/2019,42.8619,-71.8786,695,NH,0.02064,0.04411,0.35314,0,0.00087,0.01506,0.14959,0.06251,0,0.06372,-0.00458,0.15771,0.26451,0.10406,1.20614,0.14838,0.18169,0.67008,0.7338,0.00671,0.00041,0.00001,0.00024,1.05,134.21,288.62,323.11,555.09,206.51,346.23,311.91,121.7,280.39,312.87,439.1,114.56,241.47,42.04,21.8025,119.67,255.24,303.38,535.53,197.04,333.92,298.75,84.38,210.21,260.62,389.15,104.73,218.83,38.5,0.01764,0.00065,-0.00124,0.00052,4.65944,4.43548,2.14497,2.51447,1.92101,100.86,211.27,258.98,470,179.35,300.11,284.43,12.78,42.62,72.05,151.24,54,117.88,25.75,0.00006,0.03419,0.00436,0.14368,0.13804,0.17351,0.12446,0.13559,0.07099,0.19037,0.18851,0.18656,0.17123,0.16453,0.13279,0.00001,0.01631,-0.00007,1440,0.01208,-0.00007,0.05001,0.00366,0.24183,-0.00005,0.25683,0.09871,0.0024,0.00016,0.00139,0.00069
IMPAER,PACK1,1,06/11/2019,42.8619,-71.8786,695,NH,0.00169,0.02686,0.12448,0,0.00016,0.00212,0.09827,0.05801,0,0.06818,-0.00006,0.06414,0.16437,0.08551,0.72371,0.0881,0.12435,0.40206,0.47024,0.01314,0.00027,-0.00009,0.00004,0.38,150.64,355.72,237.95,419.02,205.5,223.26,369.98,72.15,171.34,189.25,108.33,169.4,81.56,61.23,21.5175,143,351.46,221.38,420.62,203.7,230.68,356.97,62.31,152.98,169.15,102.97,159.25,77.6,56.97,0.0021,0.00029,0.00136,0.00029,2.60063,2.76094,0.83501,1.76562,0.99532,132.1,322.84,201.05,409.31,189.15,221.15,341.64,28.72,83.29,108.42,74.53,128.57,63.14,49.71,0.00006,0.02082,0.0004,0.10953,0.10253,0.08856,0.09417,0.13259,0.08282,0.13105,0.129,0.122,0.1213,0.12022,0.11324,0.00141,0.00789,0.00004,1440,0.02365,-0.00008,0.00644,0.00348,0.02845,0.00002,0.09053,0.03044,0.00008,0.00003,0.00017,0.00025
IMPAER,PACK1,1,06/14/2019,42.8619,-71.8786,695,NH,0.00317,0.10521,0.35964,0,0.0001,0.00556,0.10624,0.07436,0,0.08717,-0.00589,0.06182,0.12409,0.08074,0.63754,0.09343,0.13509,0.35419,0.44136,0.00513,0.00041,0,0.00018,0.72,188.36,263.77,186.66,427.46,211.98,251.94,338.67,117.76,283.8,169.34,375.73,129.75,188.8,58.88,21.305,169.94,239.87,164.88,415.69,204.99,238.88,325.68,89.81,228.62,136.41,337.43,115.98,172.57,54.34,0.0052,0.00024,-0.00127,0.00006,3.62719,3.40234,1.47493,2.15226,1.25008,154.28,204.35,150.37,384.58,194.01,225.1,307.99,26.8,82.94,63.49,194.69,81.03,121.22,42.61,0,0.08156,0.001,0.08841,0.12289,0.09403,0.08965,0.0756,0.08188,0.15005,0.14715,0.14129,0.1082,0.11748,0.10442,0.00184,0.01168,-0.00005,1440,0.00923,-0.00001,0.00884,-0.00018,0.05127,-0.00004,0.26156,0.09685,0.00033,0.00003,0.00123,0.00086
IMPAER,PACK1,1,06/17/2019,42.8619,-71.8786,695,NH,0.00283,0.16431,0.58583,0,0.00067,0.00602,0.31831,0.11621,0,0.20065,0.04469,0.25479,0.38307,0.12365,1.87213,0.23387,0.36097,1.04007,1.24071,0.00816,0.00075,0.00008,0.00037,1.09,178.78,233.43,346.38,453.42,508.47,437.58,302.24,126.97,126.82,340.56,183.79,315.74,204.08,46.83,21.6275,159.59,215.37,301.35,431.5,480.11,406.21,284.15,82.24,89.67,260.64,151.38,268.84,174.71,41.45,0.00716,0.00139,-0.00126,0.00049,6.45234,6.25342,3.09304,3.3593,2.89412,131.65,188.82,240.47,402.19,418.63,369.15,251.03,3,5.1,34.88,32.14,91.88,60.31,19.17,0.00013,0.12737,0.0019,0.33616,0.31459,0.30513,0.2727,0.23973,0.24045,0.38861,0.3842,0.37662,0.3344,0.32562,0.29965,0.00243,0.02193,0.00002,1440,0.01469,0.00009,0.00886,0.01374,0.05651,0.00005,0.42606,0.1727,0.00056,0.00007,0.00223,-0.00022
IMPAER,PACK1,1,06/20/2019,42.8619,-71.8786,695,NH,0.00021,0.14949,0.13723,0,0,0.00175,0.08771,0.09558,0,0.12416,-0.00788,0.05698,0.22325,0.06498,0.71363,0.05913,0.09522,0.39646,0.52063,0.00967,0.00016,0.00012,0.00011,1.35,135.55,427.89,141.81,445.4,209.23,348.68,332.37,116.39,313.02,63.38,330.5,137.49,46.8,168.3,21.38,102.98,353.07,138.19,406.24,189.39,319.83,303.7,70.86,210.85,48.01,257.72,113.43,39.69,138.39,0.00164,0.0006,-0.00126,0.00001,0.8589,1.35356,0.65893,0.19997,1.15359,96.73,330.32,133.64,391.25,183.13,315.72,296.13,43.13,138.2,34.6,205.88,96.46,35.45,120.39,-0.00003,0.11588,0.00124,0.05149,0.0715,0.07874,0.0559,0.03226,0.0539,0.1187,0.12088,0.12033,0.08913,0.06815,0.08155,0.00053,0.00377,0.00004,1440,0.01741,0,0.00184,-0.00006,0.01169,-0.00004,0.0998,0.03241,-0.00009,0,0.0005,0.0008
IMPAER,PACK1,1,06/23/2019,42.8619,-71.8786,695,NH,0.013,0.03171,0.29095,0,0.001,0.00885,0.24111,0.16276,0,0.12127,0.05578,0.26433,0.43377,0.16935,2.17049,0.2826,0.30338,1.20583,1.3271,0.00938,0.00061,0.00013,0.0003,0.71,79.86,430.93,198.08,344.51,530.31,419.44,553.08,71.05,384.11,171.85,273.29,373.02,315.31,90.78,21.4725,65.87,380.85,189.21,342.29,493.13,399.9,530.47,45.16,280.05,145.58,249.3,331.49,283.58,82.31,0.00888,0.00071,-0.00127,0.00017,6.0533,5.6354,3.18036,2.87294,2.76246,52.68,307.79,156.51,292.62,426.75,352.25,478.65,2.38,22.23,18.7,51.87,107.69,95.56,38.55,0.00003,0.02458,0.00104,0.20749,0.21302,0.25663,0.17273,0.1798,0.15953,0.31398,0.31287,0.31057,0.28134,0.27119,0.22604,0.00001,0.02019,0.00026,1440,0.01688,-0.00002,0.02625,0.00752,0.13116,0.00022,0.2116,0.0961,0.00066,0,0.00135,0.00185
IMPAER,PACK1,1,06/26/2019,42.8619,-71.8786,695,NH,0.00561,0.18987,0.85192,0.0001,0.00034,0.0065,0.40681,0.15121,0,0.2176,0.08149,0.30036,0.38162,0.18773,2.32492,0.34042,0.44111,1.29162,1.50922,0.01417,0.00079,0.00007,0.00039,1.78,122.18,336.91,476.85,519.88,477.27,326.31,405.91,84.66,232.16,344.53,405.52,253.74,172.62,49.19,21.5425,101.51,283.96,403.48,465.94,428.14,288.41,367.17,45.21,136.28,221.61,296.53,190.95,128.34,37.99,0.01021,0.00025,-0.00126,0.00046,5.77591,6.04508,3.42404,2.35187,3.69321,87.04,241.45,348.13,391.75,390.82,261.17,335.94,3.16,12.21,31.56,61.95,64.57,46.55,19.09,-0.00004,0.14719,0.00123,0.3428,0.33978,0.32046,0.26356,0.26715,0.24005,0.48306,0.47797,0.4613,0.38222,0.37224,0.33897,0.0016,0.01743,0.00001,1440,0.02551,0.00026,0.01389,0.01175,0.0834,0.0001,0.61958,0.2224,0.0006,0,0.00187,0.00007
IMPAER,PACK1,1,06/29/2019,42.8619,-71.8786,695,NH,0.02013,0.10987,1.50943,0.00009,0.00125,0.02405,0.5029,0.16108,0,0.26025,0.19951,0.40325,0.45649,0.20479,3.00199,0.40373,0.57854,1.66777,1.92803,0.00852,0.00173,0.00012,0.00087,2.67,118.09,285.03,296.15,515.73,173.8,317.34,310.81,78.9,192.19,206.27,338.22,86.57,182.43,33.93,21.5125,95.29,224.71,242.96,450.75,152.88,265.92,278.23,36.19,101.2,125.17,233.74,64.9,134.69,27.29,0.02393,0.00159,0.0063,0.00073,8.46676,7.47195,6.15505,2.31171,5.16024,82.2,193.57,208.52,389.68,134.69,230.85,247.73,0.24,1.79,4.32,16.36,9.05,19.82,6.6,0,0.08517,0.00243,0.40751,0.37282,0.37198,0.34875,0.3292,0.3,0.60897,0.60513,0.59578,0.54089,0.52566,0.48953,0.00002,0.03538,0.00007,1440,0.01534,0.00043,0.04768,0.01262,0.26336,0.0003,1.09777,0.40689,0.00167,0.00016,0.00302,0.00086
IMPAER,PACK1,1,07/02/2019,42.8619,-71.8786,695,NH,0.00789,0.06046,0.43796,0,0.00058,0.01139,0.36625,0.12699,0,0.21107,0.14133,0.33866,0.50231,0.22752,2.68558,0.28217,0.39838,1.49199,1.70306,0.01194,0.0009,0.00005,0.00058,1.18,137.42,289.42,444.05,375.98,211.01,185.06,629.36,85.66,158.56,198.07,112.92,202.52,103.56,87.22,21.5075,117.46,274.58,395.05,370.93,194.23,185.73,558.91,50.46,104.32,141.31,92.27,172.97,89.01,69.38,0.00993,0.00048,0.0032,0.00016,5.21106,5.16706,3.56473,1.64633,3.52073,102.69,246.28,366.05,352.22,163.16,170.45,540.59,1.39,5.73,13.89,14.39,44.62,23.45,28.8,0.00008,0.04687,0,0.27759,0.30109,0.19742,0.24839,0.26947,0.03751,0.41803,0.4136,0.40613,0.35943,0.35282,0.27922,0.00002,0.02881,-0.00008,1426,0.02149,0,0.01716,-0.00024,0.10416,0.00033,0.31852,0.1265,0.00076,0.00002,0.00142,0.00069
IMPAER,PACK1,1,07/05/2019,42.8619,-71.8786,695,NH,0.02597,0.20938,1.16574,0.00022,0.00141,0.01179,0.78676,0.06912,0,0.45499,0.2499,0.82181,0.96161,0.517,5.31218,0.40089,0.66712,2.95121,3.4062,0.01788,0.00216,0.0002,0.00561,3.35,178.9,226.33,430.73,440.92,505.7,441.24,298.59,109.35,116.04,390.09,169.77,292.64,187.87,43.62,21.6675,134.94,182.67,288.8,386.99,412.88,372.24,239.97,35.07,46.37,184.02,97.45,189.72,120.77,29.84,0.02019,0.00188,0.01757,0.0006,10.7443,9.57236,8.55374,2.19056,7.3818,112.97,157.72,218.45,348.91,322.2,308.15,177.27,0,0,0,0,3.97,2.47,0.02,0.00008,0.16231,0.00223,0.39637,0.40089,0.3591,0.43954,0.42284,0.41856,0.69374,0.69023,0.67546,0.63472,0.62936,0.59818,0.0001,0.16305,0.00049,1440,0.03218,0.00006,0.03135,-0.0006,0.20733,0.00371,0.84781,0.31397,0.00209,0.00018,0.00306,0.00122
